Phineas and Ferb: Quest for Cool Stuff,Plataforma,Behaviour Interactive,"Majesco Entertainment, 505 Games",13 de agosto de 2013,18 de janeiro de 2014,Não lançado,22 de novembro de 2013
Pimp My Ride,Corrida,Eutechnyx,Activision,6 de dezembro de 2006,16 de março de 2007,Não lançado,22 de novembro de 2013
Pinball Hall of Fame: The Williams Collection,Simulação,FarSight Studios,Crave Entertainment,16 de setembro de 2009,16 de setembro de 2009,Não lançado,22 de novembro de 2013
Pirates of the Caribbean: At World's End,Ação & Aventura,Eurocom,Buena Vista Games,22 de maio de 2007,25 de maio de 2007,Não lançado,22 de novembro de 2013
Planet 51,Ação & Aventura,Pyro Studios,Sega,17 de novembro de 2009,17 de novembro de 2009,Não lançado,22 de novembro de 2013
Plants vs. Zombies,"Tower defense, Tiro em terceira pessoa",PopCap Games,Electronic Arts,28 de setembro de 2010,28 de setembro de 2010,Não lançado,22 de novembro de 2013
Plants vs. Zombies: Garden Warfare,"Tower defense, Tiro em terceira pessoa",PopCap Games,Electronic Arts,25 de fevereiro de 2014,20 de fevereiro de 2014,4 de setembro de 2014,22 de novembro de 2013
PocketBike Racer,Corrida,Blitz Games,King Games,19 de novembro de 2006,19 de novembro de 2006,Não lançado,22 de novembro de 2013
PopCap Arcade Volume 1[nota 32],Compilação,PopCap Games,PopCap Games,15 de novembro de 2007,15 de novembro de 2007,Não lançado,22 de novembro de 2013
PopCap Arcade Volume 2[nota 33],Compilação,PopCap Games,PopCap Games,27 de março de 2009,27 de março de 2009,Não lançado,22 de novembro de 2013
Port Royale 3: Pirates & Merchants,Simulação de negócios,Gaming Minds Studio,Kalypso Media,2 de outubro de 2012,7 de setembro de 2012,Não lançado,22 de novembro de 2013
Portal 2,Plataforma,Valve Corporation,Electronic Arts,18 de abril de 2011,22 de abril de 2011,22 de abril de 2011,22 de novembro de 2013
Power Gig: Rise of the SixString,Música,Seven45 Studios,Seven45 Studios,19 de outubro de 2010,19 de outubro de 2010,Não lançado,22 de novembro de 2013
Prey,Tiro em primeira pessoa,Human Head Studios,2K Games,11 de julho de 2006,14 de julho de 2006,28 de dezembro de 2006,22 de novembro de 2013
Prince of Persia,"Ação & Aventura, Plataforma",Ubisoft Montreal,Ubisoft,2 de dezembro de 2008,4 de dezembro de 2008,18 de dezembro de 2008,22 de novembro de 2013
Prince of Persia: The Forgotten Sands,"Ação & Aventura, Plataforma, Hack and slash",Ubisoft,Ubisoft,11 de maio de 2010,11 de maio de 2010,11 de maio de 2010,22 de novembro de 2013
Prison Break: The Conspiracy,Ação & Aventura,ZootFly,Deep Silver,30 de março de 2010,26 de março de 2010,Não lançado,22 de novembro de 2013
Pro Evolution Soccer 2008[nota 34],Esportes,Konami,Konami,11 de março de 2008,26 de outubro de 2007,22 de novembro de 2007,22 de novembro de 2013
Pro Evolution Soccer 2009[nota 35],Esportes,Konami,Konami,12 de novembro de 2008,17 de outubro de 2008,27 de novembro de 2008,22 de novembro de 2013
Pro Evolution Soccer 2010[nota 36],Esportes,Konami,Konami,3 de novembro de 2009,23 de outubro de 2009,5 de novembro de 2009,22 de novembro de 2013
Pro Evolution Soccer 2011[nota 37],Esportes,Konami,Konami,19 de outubro de 2010,8 de outubro de 2010,28 de outubro de 2010,22 de novembro de 2013
Pro Evolution Soccer 2012[nota 38],Esportes,Konami,Konami,27 de setembro de 2011,14 de outubro de 2011,Não lançado,22 de novembro de 2013
Pro Evolution Soccer 2013[nota 39],Esportes,Konami,Konami,25 de setembro de 2012,20 de setembro de 2012,4 de outubro de 2012,22 de novembro de 2013
Pro Evolution Soccer 2014[nota 40],Esportes,Konami,Konami,20 de setembro de 2013,24 de setembro de 2013,3 de outubro de 2013,22 de novembro de 2013
Pro Evolution Soccer 2015[nota 41],Esportes,Konami,Konami,11 de novembro de 2014,13 de novembro de 2014,13 de novembro de 2014,22 de novembro de 2013
Pro Evolution Soccer 2016[nota 42],Esportes,Konami,Konami,15 de setembro de 2015,17 de setembro de 2015,18 de setembro de 2015,22 de novembro de 2015
Pro Evolution Soccer 2017[nota 43],Esportes,Konami,Konami,13 de setembro de 2016,15 de setembro de 2016,15 de setembro de 2016,22 de novembro de 2016
Pro Evolution Soccer 2018[nota 44],Esportes,Konami,Konami,12 de setembro de 2017,12 de setembro de 2017,12 de setembro de 2017,12 de setembro de 2017
Pro Evolution Soccer 6[nota 45],Esportes,Konami,Konami,6 de fevereiro de 2007,27 de outubro de 2006,14 de dezembro de 2006,22 de novembro de 2013
Pro Yakyū Spirits 3,Esportes,Konami,Konami,Não lançado,Não lançado,6 de abril de 2006,22 de novembro de 2013
Project Gotham Racing 3,Corrida,Bizarre Creations,Microsoft Game Studios,22 de novembro de 2005[1],2 de dezembro de 2005,12 de janeiro de 2006,Não lançado
Project Gotham Racing 4,Corrida,Bizarre Creations,Microsoft Game Studios,2 de outubro de 2007,12 de outubro de 2007,11 de outubro de 2007,22 de novembro de 2013
Project Sylpheed,Simulador de combate espacial,Game Arts,Square Enix,10 de julho de 2007,29 de junho de 2007,28 de setembro de 2006,22 de novembro de 2013
Prototype,"Ação, Mundo aberto",Radical Entertainment,Sierra Entertainment,9 de junho de 2009,12 de junho de 2009,Não lançado,22 de novembro de 2013
Prototype 2,"Ação, Mundo aberto",Radical Entertainment,Activision,24 de abril de 2012,27 de abril de 2012,Não lançado,22 de novembro de 2013
Pure,Corrida,Black Rock Studio,Disney Interactive Studios,16 de setembro de 2008,26 de setembro de 2008,25 de junho de 2009,22 de novembro de 2013
Pure Football[nota 46],Esportes,Ubisoft Vancouver,Ubisoft,1 de junho de 2010,28 de maio de 2010,Não lançado,22 de novembro de 2013
Quake 4[nota 47],Tiro em primeira pessoa,Raven Software,Activision,22 de novembro de 2005[1],2 de dezembro de 2005,Não lançado,Não lançado
Quantum Theory,Tiro em terceira pessoa,Team Tachyon,Tecmo,28 de setembro de 2010,24 de setembro de 2010,30 de setembro de 2010,22 de novembro de 2013
Qubed[nota 48],"Shoot 'em up, Puzzle",Q Entertainment,Atari,15 de setembro de 2009,18 de setembro de 2009,Não lançado,22 de novembro de 2013
R.B.I. Baseball 14,Esportes & Recreação,Behaviour Interactive,MLB Advanced Media,9 de abril de 2014,Não lançado,Não lançado,Não lançado
R.U.S.E.,Estratégia em tempo real,Eugen Systems,Ubisoft,7 de setembro de 2010,10 de setembro de 2010,Não lançado,9 de setembro de 2010
Rabbids Invasion: The Interactive TV Show,Jogo em grupo,Ubisoft,Ubisoft,4 de novembro de 2014,4 de novembro de 2014,Não lançado,22 de novembro de 2013
Race Driver: Grid,Corrida,Codemasters,Codemasters,3 de junho de 2008,30 de maio de 2008,15 de janeiro de 2009,22 de novembro de 2013
GRID (a.k.a. Race Driver: GRIDEU),Corrida,Codemasters Southam,Codemasters,3 de junho de 2008,30 de maio de 2008,Não lançado,12 de junho de 2008
Race Pro,Corrida,Sector3 Studios,Atari,17 de fevereiro de 2009,janeiro de 2009,Não lançado,22 de novembro de 2013
Radirgy Noa Massive,Shoot 'em up,MileStone Inc.,MileStone Inc.,Não lançado,Não lançado,28 de outubro de 2010,22 de novembro de 2013
Rage,"Tiro em primeira pessoa, Corria, Mundo aberto",Id Software,Bethesda Softworks,4 de outubro de 2011,7 de outubro de 2011,6 de outubro de 2011,22 de novembro de 2013
Raiden Fighters Aces,Compilação,GULTI Co Ltd,Success Corporation,7 de maio de 2009,Não lançado,27 de março de 2008,Não lançado
Raiden IV,Shoot 'em up,MOSS,Taito,8 de setembro de 2009,Não lançado,11 de setembro de 2008,Não lançado
Rambo: The Video Game,"Tiro em primeira pessoa, Ação e aventura, Stealth",Teyon,Reef Entertainment,Não lançado,Não lançado,21 de fevereiro de 2014,22 de novembro de 2013
Rango,Ação & Aventura,Behaviour Interactive,"Electronic Arts, Paramount Digital Entertainment",1 de março de 2011,1 de março de 2011,Não lançado,22 de novembro de 2013
Rapala Fishing Frenzy 2009,Caça/Pesca,FUN Labs,Activision,2 de setembro de 2008,17 de outubro de 2008,Não lançado,22 de novembro de 2013
Rapala Pro Bass Fishing,Caça/Pesca,FUN Labs,Activision,24 de setembro de 2010,28 de setembro de 2010,Não lançado,22 de novembro de 2013
Rapala Tournament Fishing,Caça/Pesca,Activision,Activision,21 de novembro de 2006,16 de março de 2007,Não lançado,22 de novembro de 2013
Ratatouille,Ação,Heavy Iron Studios,THQ,26 de junho de 2007,28 de setembro de 2007,Não lançado,22 de novembro de 2013
Raven Squad: Operation Hidden Dagger,"RTS, Tiro em primeira pessoa",Atomic Motion,"Evolved, SouthPeak GamesEU",25 de agosto de 2009,18 de setembro de 2009,Não lançado,22 de novembro de 2013
Raven's Cry,"Ação & Aventura, RPG eletrônico",Reality Pump Studios,TopWare Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Rayman Legends,Plataforma,Ubisoft Montpellier,Ubisoft,3 de setembro de 2013,30 de agosto de 2013,Não lançado,22 de novembro de 2013
Rayman Origins,Plataforma,Ubisoft Montpellier,Ubisoft,15 de outubro de 2011,24 de outubro de 2011,Não lançado,22 de novembro de 2013
Rayman Raving Rabbids,Jogo em grupo,Ubisoft Montpellier,Ubisoft,24 de abril de 2007,5 de abril de 2007,Não lançado,22 de novembro de 2013
Record of Agarest War Zero,RPG Tático,Compile Heart,Idea Factory,14 de junho de 2011,14 de junho de 2011,29 de julho de 2010,22 de novembro de 2013
Record of Agarest War: Re-appearance,RPG Tático,Compile Heart,Compile Heart,Não lançado,Não lançado,27 de novembro de 2008,22 de novembro de 2013
Red Dead Redemption: Undead Nightmare,"Tiro em terceira pessoa, Mundo aberto",Rockstar San Diego,Rockstar Games,23 de novembro de 2010,26 de novembro de 2010,Não lançado,22 de novembro de 2013
Red Dead Redemption[nota 49],"Tiro em terceira pessoa, Mundo aberto",Rockstar San Diego,Rockstar Games,18 de maio de 2010,21 de maio de 2010,21 de maio de 2010,22 de novembro de 2013
Red Faction: Armageddon,Tiro em terceira pessoa,"Volition, Inc.",THQ,7 de junho de 2011,10 de junho de 2011,9 de junho de 2011,22 de novembro de 2013
Red Faction: Guerrilla,"Tiro em terceira pessoa, Mundo aberto","Volition, Inc.",THQ,2 de junho de 2009,5 de junho de 2009,6 de agosto de 2009,22 de novembro de 2013
Remember Me,"Ação & Aventura, Tiro em terceira pessoa, Stealth, Cinema interativo",Dontnod Entertainment,Capcom,4 de junho de 2013,7 de junho de 2013,6 de junho de 2013,22 de novembro de 2013
Resident Evil HD Remaster,Survival Horror,Capcom,Capcom,20 de janeiro de 2015,20 de janeiro de 2015,27 de novembro de 2014,20 de janeiro de 2015
Resident Evil 4[nota 50],"Tiro em terceira pessoa, Survival Horror",Capcom,Capcom,Não lançado,2 de outubro de 2012,4 de outubro de 2012,22 de novembro de 2013
Resident Evil 5[nota 51],"Tiro em terceira pessoa, Survival Horror",Capcom,Capcom,13 de março de 2009,13 de março de 2009,12 de março de 2009,22 de novembro de 2013
Resident Evil 6[nota 52],"Tiro em terceira pessoa, Survival Horror",Capcom,Capcom,2 de outubro de 2012,2 de outubro de 2012,4 de outubro de 2012,22 de novembro de 2013
Resident Evil Code: Veronica X,Survival Horror,Capcom,Capcom,27 de setembro de 2011,27 de setembro de 2011,13 de março de 2012,15 de novembro de 2011
Resident Evil Zero HD Remaster,Survival Horror,Capcom,Capcom,19 de janeiro de 2016,19 de janeiro de 2016,21 de janeiro de 2016,19 de janeiro de 2016
Resident Evil: Operation Raccoon City,"Tiro em terceira pessoa, Survival Horror",Slant Six Games,Capcom,20 de março de 2012,23 de março de 2012,26 de abril de 2012,22 de novembro de 2013
Resident Evil: Revelations 2[nota 53],"Tiro em terceira pessoa, Survival Horror","Capcom, TOSE",Capcom,26 de março de 2015,26 de março de 2015,26 de março de 2015,22 de novembro de 2013
Resident Evil: Revelations[nota 54],"Tiro em terceira pessoa, Survival Horror","Capcom, TOSE",Capcom,21 de maio de 2013,24 de maio de 2013,23 de maio de 2013,23 de maio de 2013
BioHazard: Revival Selection[nota 55],Compilação,Capcom,Capcom,Não lançado,Não lançado,8 de setembro de 2011,Não lançado
Resonance of Fate[nota 56],RPG eletrônico,tri-Ace,Sega,9 de março de 2010,26 de março de 2010,28 de janeiro de 2010,22 de novembro de 2013
Ride,Corrida,"Bandai Namco Games, PQubeEU",Milestone S.r.l.,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Ride to Hell: Retribution,Ação & Aventura,Eutechnyx,Deep Silver,24 de junho de 2013,25 de junho de 2013,Não lançado,22 de novembro de 2013
Ridge Racer 6,Corrida,Namco Bandai Games,Namco Bandai Games,22 de novembro de 2005[1],20 de janeiro de 2006,10 de dezembro de 2005,Não lançado
Ridge Racer Unbounded,Corrida,Bugbear Entertainment,Namco Bandai Games,6 de março de 2012,30 de março de 2012,5 de abril de 2012,22 de novembro de 2013
Rio,Jogo em grupo,"THQ, Eurocom",THQ,12 de abril de 2011,8 de abril de 2011,Não lançado,22 de novembro de 2013
Rise of the Argonauts,RPG de ação,Liquid Entertainment,Codemasters,18 de novembro de 2008,21 de dezembro de 2008,Não lançado,22 de novembro de 2013
Rise of the Guardians,Ação & Aventura,Torus Games,D3 Publisher,20 de novembro de 2012,23 de novembro de 2012,29 de novembro de 2012,22 de novembro de 2013
Rise of the Tomb Raider,"Ação & Aventura, Plataforma",Crystal Dynamics,Square Enix,10 de novembro de 2015,10 de novembro de 2015,10 de novembro de 2015,22 de novembro de 2013
Risen,"RPG de ação, Mundo aberto",Piranha Bytes,Deep Silver,23 de fevereiro de 2010,2 de outubro de 2009,Não lançado,22 de novembro de 2013
Risen 2: Dark Waters,"RPG de ação, Mundo aberto",Piranha Bytes,Deep Silver,31 de julho de 2012,3 de agosto de 2012,Não lançado,22 de novembro de 2013
Risen 3: Titan Lords,"RPG de ação, Mundo aberto",Piranha Bytes,Deep Silver,15 de agosto de 2014,15 de agosto de 2014,Não lançado,22 de novembro de 2013
Robert Ludlum's The Bourne Conspiracy,Tiro em terceira pessoa,High Moon Studios,Sierra Entertainment,3 de junho de 2008,27 de junho de 2008,Não lançado,22 de novembro de 2013
Rock Band,Música,Harmonix,MTV Games,20 de novembro de 2007,23 de maio de 2008,Não lançado,22 de novembro de 2013
Rock Band 2,Música,Harmonix,MTV Games,14 de setembro de 2008,21 de novembro de 2008,Não lançado,22 de novembro de 2013
Rock Band 3,Música,Harmonix,MTV Games,26 de outubro de 2010,29 de outubro de 2010,Não lançado,22 de novembro de 2013
Rock Band Classic Rock Track Pack,Música,Harmonix,MTV Games,19 de maio de 2009,19 de maio de 2009,Não lançado,22 de novembro de 2013
Rock Band Country Track Pack,Música,Harmonix,MTV Games,21 de julho de 2009,21 de julho de 2009,Não lançado,22 de novembro de 2013
Rock Band Country Track Pack 2,Música,Harmonix,MTV Games,1 de fevereiro de 2011,1 de fevereiro de 2011,Não lançado,22 de novembro de 2013
Rock Band Metal Track Pack,Música,Harmonix,MTV Games,13 de outubro de 2009,13 de outubro de 2009,Não lançado,22 de novembro de 2013
Rock Band Track Pack Volume 2,Música,Harmonix,MTV Games,18 de novembro de 2008,18 de novembro de 2008,Não lançado,22 de novembro de 2013
Rock of the Dead,Música,Epicenter Studios,"Conspiracy Entertainment, UFO Interactive Games",19 de outubro de 2010,19 de outubro de 2010,Não lançado,22 de novembro de 2013
Rock Revolution,Música,Zoë Mode,Konami,14 de outubro de 2008,15 de maio de 2009,Não lançado,22 de novembro de 2013
Rocksmith,Música,Ubisoft San Francisco,Ubisoft,18 de outubro de 2011,28 de setembro de 2012,11 de outubro de 2012,22 de novembro de 2013
Rocksmith 2014 Edition,Música,Ubisoft,Ubisoft,22 de outubro de 2013,25 de outubro de 2013,Não lançado,22 de novembro de 2013
Rockstar Games Presents Table Tennis,Esportes,Rockstar San Diego,Rockstar Games,22 de maio de 2006,26 de maio de 2006,12 de outubro de 2006,22 de novembro de 2013
Rogue Warrior,Tiro em primeira pessoa,Rebellion Developments,Bethesda Softworks,1 de dezembro de 2009,1 de dezembro de 2009,Não lançado,22 de novembro de 2013
Rugby 15,Esportes,HB Studios,"Maximum Games, Bigben Interactive",10 de fevereiro de 2015,21 de novembro de 2014,21 de novembro de 2014,Não lançado
Rugby Challenge 2,Esportes,Tru Blu Entertainment,Sidhe,Não lançado,Não lançado,13 de junho de 2013,22 de novembro de 2013
Rugby League Live 2,Esportes,Big Ant Studios,Tru Blu Entertainment,Não lançado,Não lançado,Não lançado,9 de outubro de 2012
Rugby League Live 3,Esportes,Tru Blu Entertainment,Sidhe,Não lançado,Não lançado,13 de junho de 2013,22 de novembro de 2013
Rugby World Cup 2011,Esportes,HB Studios,505 Games,6 de setembro de 2011,26 de agosto de 2011,26 de agosto de 2011,22 de novembro de 2013
Rugby World Cup 2015,Esportes,HB Studios,505 Games,4 de setembro de 2015,4 de setembro de 2015,4 de setembro de 2015,4 de setembro de 2015
Rumble Roses XX,Luta,"Konami, Yuke's",Konami,28 de março de 2006,12 de maio de 2006,30 de março de 2006,22 de novembro de 2013
Sacred 2: Fallen Angel,RPG de ação,Ascaron,Ascaron,12 de maio de 2009,5 de junho de 2009,Não lançado,22 de novembro de 2013
Sacred 3,RPG de ação,Keen Games,Deep Silver,5 de agosto de 2014,1 de agosto de 2014,Não lançado,22 de novembro de 2013
Saints Row,"Ação & Aventura, Mundo aberto","Volition, Inc.",THQ,29 de agosto de 2006,1 de setembro de 2006,21 de junho de 2007,22 de novembro de 2013
Saints Row 2,"Ação & Aventura, Mundo aberto","Volition, Inc.",THQ,14 de outubro de 2008,17 de outubro de 2008,4 de dezembro de 2008,22 de novembro de 2013
Saints Row IV,"Ação & Aventura, Mundo aberto","Volition, Inc.",Deep Silver,20 de agosto de 2013,23 de agosto de 2013,23 de agosto de 2013,22 de novembro de 2013
Saints Row: Gat out of Hell,"Ação & Aventura, Mundo aberto","Volition, Inc.",Deep Silver,20 de janeiro de 2015,23 de janeiro de 2015,23 de janeiro de 2015,22 de novembro de 2013
